method,method_key,case_id,category,fake_name,fixture_name,fixture_len,read_buffer_capacity,fread_size,fread_nmemb,fgets_buffer_size,operation,expected,actual,passed,harness_observed,fopen_obs_match,fread_obs_match,fgets_obs_match,fgetc_obs_match,eof_ferror_obs_match,text_binary_obs,path_encoding_obs,wrapper_obs_match,portability_not_tested,production_parser_not_tested,naive_expected_fail,output_len,elapsed_ms,failure_reason
seek_tell_marker,seek,c28_rewind_resets,eof_error_policy,fake_log_line,rewind.txt,1,,,,,rewind,success,skip,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
seek_tell_marker,seek,c29_seek_tell_offset,seek_tell_policy,sample_short_read,seek.bin,10,,,,,fseek,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,10,0.01,
seek_tell_marker,seek,c30_ftell_text_caveat,seek_tell_policy,demo_record_file,ftell_text.txt,12,,,,,ftell,success,success,True,True,False,False,False,False,False,True,False,False,True,False,False,12,0.01,
seek_tell_marker,seek,c31_text_mode_nl,text_binary_caveat,synthetic_eof_case,text_nl.txt,4,,,,,policy,success,skip,True,True,False,False,False,False,False,True,False,False,True,False,False,4,0.01,
seek_tell_marker,seek,c32_binary_preserve,text_binary_caveat,fake_buffer_case,binary_pres.bin,7,,,,,policy,success,skip,True,True,False,False,False,False,False,True,False,False,False,False,False,7,0.01,
seek_tell_marker,seek,c33_crlf_not_forced,text_binary_caveat,fake_file,crlf.txt,6,,,,,policy,success,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,6,0.01,
seek_tell_marker,seek,c34_zos_not_tested,portability_not_tested,demo_stream,zos.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
seek_tell_marker,seek,c35_ebcdic_not_tested,portability_not_tested,synthetic_record,ebcdic.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
seek_tell_marker,seek,c36_winpath_not_tested,portability_not_tested,toy_line,winpath.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,True,False,True,False,False,1,0.01,
seek_tell_marker,seek,c37_posix_read_not_main,portability_not_tested,example_blob,posix.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
seek_tell_marker,seek,c38_fscanf_not_reader,parser_design_scope,sample_text,scanf.txt,1,,,,,policy,success,skip,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0.01,
seek_tell_marker,seek,c39_path_bytes_vs_text,path_encoding_caveat,fake_config_line,path.txt,1,,,,,policy,success,skip,True,True,False,False,False,False,False,True,True,False,True,False,False,1,0.01,
seek_tell_marker,seek,c40_locale_not_tested,encoding_caveat,demo_bytes,locale.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
seek_tell_marker,seek,c41_wrapper_bytes_read,wrapper_policy,synthetic_newline_file,wrap1.txt,6,64,,,,wrapper,success,skip,True,True,False,False,False,False,False,False,False,False,False,False,False,6,0.01,
seek_tell_marker,seek,c42_wrapper_eof_error,wrapper_policy,toy_binary_blob,wrap2.txt,4,64,,,,wrapper,success,skip,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
seek_tell_marker,seek,c43_wrapper_reject_partial,wrapper_policy,fictional_path_bytes,wrap3.bin,7,64,,,,wrapper,success,skip,True,True,False,False,False,False,False,False,False,False,False,False,False,7,0.01,
seek_tell_marker,seek,c44_wrapper_stream_chunk,wrapper_policy,fake_log_line,wrap4.txt,12,64,,,,wrapper,success,skip,True,True,False,False,False,False,False,False,False,False,False,False,False,12,0.01,
seek_tell_marker,seek,c45_naive_feof_loop,naive_file_io,sample_short_read,naive_feof.txt,4,32,,,32,naive,error,skip,True,True,False,False,False,False,False,False,False,False,False,False,True,4,0.01,
seek_tell_marker,seek,c46_naive_fread_nmemb,naive_file_io,demo_record_file,naive_fread.bin,8,32,4,2,,naive,error,skip,True,True,False,False,False,False,False,False,False,False,False,False,True,8,0.01,
seek_tell_marker,seek,c47_naive_strlen_binary,naive_file_io,synthetic_eof_case,naive_strlen.bin,4,32,,,32,naive,error,skip,True,True,False,False,False,False,False,True,False,False,False,False,True,4,0.01,
seek_tell_marker,seek,c48_external_platform,portability_not_tested,fake_buffer_case,ext_plat.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
seek_tell_marker,seek,c49_prod_parser,parser_design_scope,fake_file,prod_parse.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0.01,
seek_tell_marker,seek,c50_safety_caveat,safety_scope,demo_stream,safety.txt,5,,,,,policy,success,skip,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
text_binary_scope_marker,textbin,c01_fopen_missing,fopen_policy,fake_file,missing_fixture.dat,0,,,,,fopen,error,error,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.01,
text_binary_scope_marker,textbin,c02_fopen_text_ok,fopen_policy,demo_stream,text_ok.txt,12,,,,,fopen,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,12,0.01,
text_binary_scope_marker,textbin,c03_fopen_binary_ok,fopen_policy,synthetic_record,binary_ok.bin,6,,,,,fopen,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,6,0.01,
text_binary_scope_marker,textbin,c04_fclose_status,fopen_policy,toy_line,close_test.txt,2,,,,,fclose,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0.01,
text_binary_scope_marker,textbin,c05_fread_bytes_exact,fread_policy,example_blob,fread_exact.bin,8,32,1,8,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,8,0.01,
text_binary_scope_marker,textbin,c06_fread_item_count_pitfall,fread_policy,sample_text,fread_items.bin,8,32,4,2,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,True,8,0.01,
text_binary_scope_marker,textbin,c07_fread_short_read,fread_policy,fake_config_line,fread_short.bin,5,32,1,100,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
text_binary_scope_marker,textbin,c08_fread_partial_final,fread_policy,demo_bytes,fread_partial.bin,7,32,4,2,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,7,0.01,
text_binary_scope_marker,textbin,c09_fread_zero_size,fread_policy,synthetic_newline_file,fread_zero.bin,4,32,0,10,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
text_binary_scope_marker,textbin,c10_fread_embedded_nul,fread_policy,toy_binary_blob,fread_nul.bin,5,32,1,5,,fread,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,5,0.01,
text_binary_scope_marker,textbin,c11_fread_no_nul_term,fread_policy,fictional_path_bytes,fread_nonul.bin,4,32,1,4,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
text_binary_scope_marker,textbin,c12_fread_manual_nul,fread_policy,fake_log_line,fread_manul.bin,4,32,1,4,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
text_binary_scope_marker,textbin,c13_fgets_newline_retained,fgets_policy,sample_short_read,fgets_nl.txt,6,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,6,0.01,
text_binary_scope_marker,textbin,c14_fgets_no_final_nl,fgets_policy,demo_record_file,fgets_nonl.txt,8,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,8,0.01,
text_binary_scope_marker,textbin,c15_fgets_truncation,fgets_policy,synthetic_eof_case,fgets_long.txt,45,16,,,16,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,45,0.01,
text_binary_scope_marker,textbin,c16_fgets_bufsize_one,fgets_policy,fake_buffer_case,fgets_one.txt,4,8,,,1,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
text_binary_scope_marker,textbin,c17_fgets_empty,fgets_policy,fake_file,fgets_empty.txt,0,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.01,
text_binary_scope_marker,textbin,c18_fgets_embedded_nul,fgets_policy,demo_stream,fgets_nul.txt,5,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
text_binary_scope_marker,textbin,c19_strlen_after_fgets_nul,fgets_policy,synthetic_record,strlen_nul.txt,4,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,True,4,0.01,
text_binary_scope_marker,textbin,c20_fgetc_valid_int,fgetc_policy,toy_line,fgetc_ok.bin,3,,,,,fgetc,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,3,0.01,
text_binary_scope_marker,textbin,c21_fgetc_eof_after,fgetc_policy,example_blob,fgetc_eof.bin,1,,,,,fgetc,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
text_binary_scope_marker,textbin,c22_fgetc_ff_not_eof,fgetc_policy,sample_text,fgetc_ff.bin,2,,,,,fgetc,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0.01,
text_binary_scope_marker,textbin,c23_feof_before_read,eof_error_policy,fake_config_line,feof_pre.txt,5,,,,,feof,success,success,True,True,False,False,False,False,False,False,False,False,False,False,True,5,0.01,
text_binary_scope_marker,textbin,c24_feof_after_last_byte,eof_error_policy,demo_bytes,feof_last.txt,1,,,,,feof,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
text_binary_scope_marker,textbin,c25_feof_after_failed,eof_error_policy,synthetic_newline_file,feof_fail.txt,1,,,,,feof,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
text_binary_scope_marker,textbin,c26_ferror_normal,eof_error_policy,toy_binary_blob,ferror_ok.txt,3,,,,,ferror,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,3,0.01,
text_binary_scope_marker,textbin,c27_clearerr_resets,eof_error_policy,fictional_path_bytes,clearerr.txt,1,,,,,clearerr,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
text_binary_scope_marker,textbin,c28_rewind_resets,eof_error_policy,fake_log_line,rewind.txt,1,,,,,rewind,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
text_binary_scope_marker,textbin,c29_seek_tell_offset,seek_tell_policy,sample_short_read,seek.bin,10,,,,,fseek,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,10,0.01,
text_binary_scope_marker,textbin,c30_ftell_text_caveat,seek_tell_policy,demo_record_file,ftell_text.txt,12,,,,,ftell,success,success,True,True,False,False,False,False,False,True,False,False,True,False,False,12,0.01,
text_binary_scope_marker,textbin,c31_text_mode_nl,text_binary_caveat,synthetic_eof_case,text_nl.txt,4,,,,,policy,success,success,True,True,False,False,False,False,False,True,False,False,True,False,False,4,0.01,
text_binary_scope_marker,textbin,c32_binary_preserve,text_binary_caveat,fake_buffer_case,binary_pres.bin,7,,,,,policy,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,7,0.01,
text_binary_scope_marker,textbin,c33_crlf_not_forced,text_binary_caveat,fake_file,crlf.txt,6,,,,,policy,success,success,True,True,False,False,False,False,False,False,False,False,True,False,False,6,0.01,
text_binary_scope_marker,textbin,c34_zos_not_tested,portability_not_tested,demo_stream,zos.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c35_ebcdic_not_tested,portability_not_tested,synthetic_record,ebcdic.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c36_winpath_not_tested,portability_not_tested,toy_line,winpath.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,True,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c37_posix_read_not_main,portability_not_tested,example_blob,posix.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c38_fscanf_not_reader,parser_design_scope,sample_text,scanf.txt,1,,,,,policy,success,success,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0.01,
text_binary_scope_marker,textbin,c39_path_bytes_vs_text,path_encoding_caveat,fake_config_line,path.txt,1,,,,,policy,success,success,True,True,False,False,False,False,False,True,True,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c40_locale_not_tested,encoding_caveat,demo_bytes,locale.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c41_wrapper_bytes_read,wrapper_policy,synthetic_newline_file,wrap1.txt,6,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,6,0.01,
text_binary_scope_marker,textbin,c42_wrapper_eof_error,wrapper_policy,toy_binary_blob,wrap2.txt,4,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
text_binary_scope_marker,textbin,c43_wrapper_reject_partial,wrapper_policy,fictional_path_bytes,wrap3.bin,7,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,7,0.01,
text_binary_scope_marker,textbin,c44_wrapper_stream_chunk,wrapper_policy,fake_log_line,wrap4.txt,12,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,12,0.01,
text_binary_scope_marker,textbin,c45_naive_feof_loop,naive_file_io,sample_short_read,naive_feof.txt,4,32,,,32,naive,error,error,True,True,False,False,False,False,False,False,False,False,False,False,True,4,0.01,
text_binary_scope_marker,textbin,c46_naive_fread_nmemb,naive_file_io,demo_record_file,naive_fread.bin,8,32,4,2,,naive,error,error,True,True,False,False,False,False,False,False,False,False,False,False,True,8,0.01,
text_binary_scope_marker,textbin,c47_naive_strlen_binary,naive_file_io,synthetic_eof_case,naive_strlen.bin,4,32,,,32,naive,error,error,True,True,False,False,False,False,False,True,False,False,False,False,True,4,0.01,
text_binary_scope_marker,textbin,c48_external_platform,portability_not_tested,fake_buffer_case,ext_plat.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
text_binary_scope_marker,textbin,c49_prod_parser,parser_design_scope,fake_file,prod_parse.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0.01,
text_binary_scope_marker,textbin,c50_safety_caveat,safety_scope,demo_stream,safety.txt,5,,,,,policy,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
path_encoding_scope_marker,pathenc,c01_fopen_missing,fopen_policy,fake_file,missing_fixture.dat,0,,,,,fopen,error,success,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.01,
path_encoding_scope_marker,pathenc,c02_fopen_text_ok,fopen_policy,demo_stream,text_ok.txt,12,,,,,fopen,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,12,0.01,
path_encoding_scope_marker,pathenc,c03_fopen_binary_ok,fopen_policy,synthetic_record,binary_ok.bin,6,,,,,fopen,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,6,0.01,
path_encoding_scope_marker,pathenc,c04_fclose_status,fopen_policy,toy_line,close_test.txt,2,,,,,fclose,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0.01,
path_encoding_scope_marker,pathenc,c05_fread_bytes_exact,fread_policy,example_blob,fread_exact.bin,8,32,1,8,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,8,0.01,
path_encoding_scope_marker,pathenc,c06_fread_item_count_pitfall,fread_policy,sample_text,fread_items.bin,8,32,4,2,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,True,8,0.01,
path_encoding_scope_marker,pathenc,c07_fread_short_read,fread_policy,fake_config_line,fread_short.bin,5,32,1,100,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
path_encoding_scope_marker,pathenc,c08_fread_partial_final,fread_policy,demo_bytes,fread_partial.bin,7,32,4,2,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,7,0.01,
path_encoding_scope_marker,pathenc,c09_fread_zero_size,fread_policy,synthetic_newline_file,fread_zero.bin,4,32,0,10,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
path_encoding_scope_marker,pathenc,c10_fread_embedded_nul,fread_policy,toy_binary_blob,fread_nul.bin,5,32,1,5,,fread,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,5,0.01,
path_encoding_scope_marker,pathenc,c11_fread_no_nul_term,fread_policy,fictional_path_bytes,fread_nonul.bin,4,32,1,4,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
path_encoding_scope_marker,pathenc,c12_fread_manual_nul,fread_policy,fake_log_line,fread_manul.bin,4,32,1,4,,fread,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
path_encoding_scope_marker,pathenc,c13_fgets_newline_retained,fgets_policy,sample_short_read,fgets_nl.txt,6,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,6,0.01,
path_encoding_scope_marker,pathenc,c14_fgets_no_final_nl,fgets_policy,demo_record_file,fgets_nonl.txt,8,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,8,0.01,
path_encoding_scope_marker,pathenc,c15_fgets_truncation,fgets_policy,synthetic_eof_case,fgets_long.txt,45,16,,,16,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,45,0.01,
path_encoding_scope_marker,pathenc,c16_fgets_bufsize_one,fgets_policy,fake_buffer_case,fgets_one.txt,4,8,,,1,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
path_encoding_scope_marker,pathenc,c17_fgets_empty,fgets_policy,fake_file,fgets_empty.txt,0,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.01,
path_encoding_scope_marker,pathenc,c18_fgets_embedded_nul,fgets_policy,demo_stream,fgets_nul.txt,5,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
path_encoding_scope_marker,pathenc,c19_strlen_after_fgets_nul,fgets_policy,synthetic_record,strlen_nul.txt,4,32,,,32,fgets,success,success,True,True,False,False,False,False,False,False,False,False,False,False,True,4,0.01,
path_encoding_scope_marker,pathenc,c20_fgetc_valid_int,fgetc_policy,toy_line,fgetc_ok.bin,3,,,,,fgetc,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,3,0.01,
path_encoding_scope_marker,pathenc,c21_fgetc_eof_after,fgetc_policy,example_blob,fgetc_eof.bin,1,,,,,fgetc,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c22_fgetc_ff_not_eof,fgetc_policy,sample_text,fgetc_ff.bin,2,,,,,fgetc,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,2,0.01,
path_encoding_scope_marker,pathenc,c23_feof_before_read,eof_error_policy,fake_config_line,feof_pre.txt,5,,,,,feof,success,success,True,True,False,False,False,False,False,False,False,False,False,False,True,5,0.01,
path_encoding_scope_marker,pathenc,c24_feof_after_last_byte,eof_error_policy,demo_bytes,feof_last.txt,1,,,,,feof,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c25_feof_after_failed,eof_error_policy,synthetic_newline_file,feof_fail.txt,1,,,,,feof,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c26_ferror_normal,eof_error_policy,toy_binary_blob,ferror_ok.txt,3,,,,,ferror,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,3,0.01,
path_encoding_scope_marker,pathenc,c27_clearerr_resets,eof_error_policy,fictional_path_bytes,clearerr.txt,1,,,,,clearerr,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c28_rewind_resets,eof_error_policy,fake_log_line,rewind.txt,1,,,,,rewind,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c29_seek_tell_offset,seek_tell_policy,sample_short_read,seek.bin,10,,,,,fseek,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,10,0.01,
path_encoding_scope_marker,pathenc,c30_ftell_text_caveat,seek_tell_policy,demo_record_file,ftell_text.txt,12,,,,,ftell,success,skip,True,True,False,False,False,False,False,True,False,False,True,False,False,12,0.01,
path_encoding_scope_marker,pathenc,c31_text_mode_nl,text_binary_caveat,synthetic_eof_case,text_nl.txt,4,,,,,policy,success,skip,True,True,False,False,False,False,False,True,False,False,True,False,False,4,0.01,
path_encoding_scope_marker,pathenc,c32_binary_preserve,text_binary_caveat,fake_buffer_case,binary_pres.bin,7,,,,,policy,success,success,True,True,False,False,False,False,False,True,False,False,False,False,False,7,0.01,
path_encoding_scope_marker,pathenc,c33_crlf_not_forced,text_binary_caveat,fake_file,crlf.txt,6,,,,,policy,success,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,6,0.01,
path_encoding_scope_marker,pathenc,c34_zos_not_tested,portability_not_tested,demo_stream,zos.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c35_ebcdic_not_tested,portability_not_tested,synthetic_record,ebcdic.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c36_winpath_not_tested,portability_not_tested,toy_line,winpath.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,True,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c37_posix_read_not_main,portability_not_tested,example_blob,posix.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c38_fscanf_not_reader,parser_design_scope,sample_text,scanf.txt,1,,,,,policy,success,success,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0.01,
path_encoding_scope_marker,pathenc,c39_path_bytes_vs_text,path_encoding_caveat,fake_config_line,path.txt,1,,,,,policy,success,skip,True,True,False,False,False,False,False,True,True,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c40_locale_not_tested,encoding_caveat,demo_bytes,locale.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c41_wrapper_bytes_read,wrapper_policy,synthetic_newline_file,wrap1.txt,6,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,6,0.01,
path_encoding_scope_marker,pathenc,c42_wrapper_eof_error,wrapper_policy,toy_binary_blob,wrap2.txt,4,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,4,0.01,
path_encoding_scope_marker,pathenc,c43_wrapper_reject_partial,wrapper_policy,fictional_path_bytes,wrap3.bin,7,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,7,0.01,
path_encoding_scope_marker,pathenc,c44_wrapper_stream_chunk,wrapper_policy,fake_log_line,wrap4.txt,12,64,,,,wrapper,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,12,0.01,
path_encoding_scope_marker,pathenc,c45_naive_feof_loop,naive_file_io,sample_short_read,naive_feof.txt,4,32,,,32,naive,error,success,True,True,False,False,False,False,False,False,False,False,False,False,True,4,0.01,
path_encoding_scope_marker,pathenc,c46_naive_fread_nmemb,naive_file_io,demo_record_file,naive_fread.bin,8,32,4,2,,naive,error,success,True,True,False,False,False,False,False,False,False,False,False,False,True,8,0.01,
path_encoding_scope_marker,pathenc,c47_naive_strlen_binary,naive_file_io,synthetic_eof_case,naive_strlen.bin,4,32,,,32,naive,error,success,True,True,False,False,False,False,False,True,False,False,False,False,True,4,0.01,
path_encoding_scope_marker,pathenc,c48_external_platform,portability_not_tested,fake_buffer_case,ext_plat.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0.01,
path_encoding_scope_marker,pathenc,c49_prod_parser,parser_design_scope,fake_file,prod_parse.txt,1,,,,,policy,skip,skip,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0.01,
path_encoding_scope_marker,pathenc,c50_safety_caveat,safety_scope,demo_stream,safety.txt,5,,,,,policy,success,success,True,True,False,False,False,False,False,False,False,False,False,False,False,5,0.01,
wrapper_policy_marker,wrapper,c01_fopen_missing,fopen_policy,fake_file,missing_fixture.dat,0,,,,,fopen,error,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,0,0.01,
wrapper_policy_marker,wrapper,c02_fopen_text_ok,fopen_policy,demo_stream,text_ok.txt,12,,,,,fopen,success,skip,True,True,False,False,False,False,False,True,False,True,False,False,False,12,0.01,
wrapper_policy_marker,wrapper,c03_fopen_binary_ok,fopen_policy,synthetic_record,binary_ok.bin,6,,,,,fopen,success,skip,True,True,False,False,False,False,False,True,False,True,False,False,False,6,0.01,
wrapper_policy_marker,wrapper,c04_fclose_status,fopen_policy,toy_line,close_test.txt,2,,,,,fclose,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,2,0.01,
wrapper_policy_marker,wrapper,c05_fread_bytes_exact,fread_policy,example_blob,fread_exact.bin,8,32,1,8,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,8,0.01,
wrapper_policy_marker,wrapper,c06_fread_item_count_pitfall,fread_policy,sample_text,fread_items.bin,8,32,4,2,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,True,8,0.01,
wrapper_policy_marker,wrapper,c07_fread_short_read,fread_policy,fake_config_line,fread_short.bin,5,32,1,100,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,5,0.01,
wrapper_policy_marker,wrapper,c08_fread_partial_final,fread_policy,demo_bytes,fread_partial.bin,7,32,4,2,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,7,0.01,
wrapper_policy_marker,wrapper,c09_fread_zero_size,fread_policy,synthetic_newline_file,fread_zero.bin,4,32,0,10,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,4,0.01,
wrapper_policy_marker,wrapper,c10_fread_embedded_nul,fread_policy,toy_binary_blob,fread_nul.bin,5,32,1,5,,fread,success,skip,True,True,False,False,False,False,False,True,False,True,False,False,False,5,0.01,
wrapper_policy_marker,wrapper,c11_fread_no_nul_term,fread_policy,fictional_path_bytes,fread_nonul.bin,4,32,1,4,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,4,0.01,
wrapper_policy_marker,wrapper,c12_fread_manual_nul,fread_policy,fake_log_line,fread_manul.bin,4,32,1,4,,fread,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,4,0.01,
wrapper_policy_marker,wrapper,c13_fgets_newline_retained,fgets_policy,sample_short_read,fgets_nl.txt,6,32,,,32,fgets,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,6,0.01,
wrapper_policy_marker,wrapper,c14_fgets_no_final_nl,fgets_policy,demo_record_file,fgets_nonl.txt,8,32,,,32,fgets,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,8,0.01,
wrapper_policy_marker,wrapper,c15_fgets_truncation,fgets_policy,synthetic_eof_case,fgets_long.txt,45,16,,,16,fgets,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,45,0.01,
wrapper_policy_marker,wrapper,c16_fgets_bufsize_one,fgets_policy,fake_buffer_case,fgets_one.txt,4,8,,,1,fgets,success,skip,True,True,False,False,False,False,False,False,False,True,False,False,False,4,0.01,
